neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price
MV 2,Private room in home,Private room,-1.0521463012737582,0.6983647374195179,-0.414522901443847,-0.6051692514551075,75.0
Helmholtzplatz,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,310.0
Spandau Mitte,Private room in condo,Private room,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,65.0
Heerstrasse,Private room in rental unit,Private room,-1.0521463012737582,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,130.0
Karl-Marx-Allee-Süd,Room in hotel,Private room,-1.0521463012737582,-2.399654898962806,-0.414522901443847,-0.6051692514551075,90.0
Tempelhof,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,597.91
Brunnenstr. Süd,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,215.0
Frankfurter Allee Süd FK,Entire condo,Entire home/apt,-0.1618216888203981,0.6983647374195179,-0.414522901443847,-0.020840265613023688,220.0
Moabit Ost,Entire rental unit,Entire home/apt,-1.0521463012737582,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,65.0
Brunnenstr. Süd,Entire rental unit,Entire home/apt,1.173665229859642,1.7310379495469592,3.019422498017114,1.1478177060711439,675.0
Alexanderplatz,Entire loft,Entire home/apt,-0.1618216888203981,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,295.0
südliche Luisenstadt,Entire rental unit,Entire home/apt,-0.1618216888203981,-2.399654898962806,0.73012556504314,-0.020840265613023688,240.0
Moabit West,Entire rental unit,Entire home/apt,-0.1618216888203981,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,220.0
Weißensee,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,105.0
Karl-Marx-Allee-Süd,Private room in rental unit,Private room,-1.0521463012737582,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,90.0
nördliche Luisenstadt,Entire rental unit,Entire home/apt,0.7285029236329619,1.7310379495469592,1.874774031530127,0.5634887202290602,455.0
Moabit Ost,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,120.0
Adlershof,Entire guesthouse,Entire home/apt,1.173665229859642,-0.33430847470792335,0.73012556504314,0.5634887202290602,545.0
Prenzlauer Berg Süd,Private room in rental unit,Private room,-0.6069839950470781,-0.33430847470792335,-1.559171367930834,-0.6051692514551075,195.0
Prenzlauer Berg Nordwest,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,155.0
Prenzlauer Berg Süd,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,190.0
Schillerpromenade,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-1.559171367930834,-0.6051692514551075,150.0
Schillerpromenade,Entire rental unit,Entire home/apt,0.7285029236329619,1.7310379495469592,1.874774031530127,-0.020840265613023688,370.0
Karl-Marx-Allee-Süd,Entire condo,Entire home/apt,-0.6069839950470781,-0.33430847470792335,0.73012556504314,-0.020840265613023688,190.0
nördliche Luisenstadt,Private room in rental unit,Private room,-0.6069839950470781,-0.33430847470792335,-1.559171367930834,-0.6051692514551075,180.0
Neu Lichtenberg,Entire place,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,946.88
Moabit West,Private room in rental unit,Private room,-1.0521463012737582,0.6983647374195179,-0.414522901443847,-0.6051692514551075,75.0
Frankfurter Allee Süd FK,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,145.0
Rummelsburger Bucht,Houseboat,Entire home/apt,0.28334061740628186,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,410.0
Tempelhofer Vorstadt,Private room in rental unit,Private room,-1.0521463012737582,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,75.0
südliche Luisenstadt,Entire rental unit,Entire home/apt,-0.1618216888203981,-0.33430847470792335,0.73012556504314,-0.020840265613023688,240.0
Schöneberg-Süd,Private room in rental unit,Private room,-0.1618216888203981,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,195.0
Teltower Damm,Entire rental unit,Entire home/apt,1.173665229859642,0.6983647374195179,1.874774031530127,0.5634887202290602,325.0
Pankow Zentrum,Entire guesthouse,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,130.0
Brunnenstr. Süd,Entire rental unit,Entire home/apt,1.173665229859642,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,665.0
Altglienicke,Entire rental unit,Entire home/apt,-0.1618216888203981,-0.33430847470792335,0.73012556504314,-0.020840265613023688,140.0
Grunewald,Entire cottage,Entire home/apt,-0.1618216888203981,-0.33430847470792335,-0.414522901443847,1.7321466919132278,205.0
Schöneberg-Nord,Shared room in bed and breakfast,Shared room,0.7285029236329619,-0.33430847470792335,-0.414522901443847,4.653791621123647,365.0
Alexanderplatz,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,400.0
Brunnenstr. Süd,Private room in rental unit,Private room,-1.0521463012737582,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,110.0
Tiergarten Süd,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,150.0
Alexanderplatz,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-1.559171367930834,-0.6051692514551075,205.0
Pankow Zentrum,Entire rental unit,Entire home/apt,0.7285029236329619,1.7310379495469592,0.73012556504314,0.5634887202290602,350.0
Südliche Friedrichstadt,Entire serviced apartment,Entire home/apt,0.28334061740628186,-0.33430847470792335,-0.414522901443847,0.5634887202290602,275.0
Schillerpromenade,Private room in rental unit,Private room,-1.0521463012737582,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,75.0
Reuterstraße,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,190.0
Brunnenstr. Süd,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,215.0
Alexanderplatz,Entire rental unit,Entire home/apt,2.0639898423130014,4.829057585929283,3.019422498017114,1.7321466919132278,810.0
Schöneberg-Nord,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-1.559171367930834,2.3164756777553115,150.0
Parkviertel,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,195.0
Brunnenstr. Nord,Entire serviced apartment,Entire home/apt,0.7285029236329619,1.7310379495469592,0.73012556504314,-0.020840265613023688,4093.86
Frankfurter Allee Süd FK,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,0.73012556504314,1.1478177060711439,145.0
Prenzlauer Berg Nordwest,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,0.73012556504314,-0.020840265613023688,300.0
Karl-Marx-Allee-Nord,Private room in rental unit,Private room,-1.0521463012737582,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,65.0
Schöneberg-Süd,Entire rental unit,Entire home/apt,-0.1618216888203981,-0.33430847470792335,-1.559171367930834,0.5634887202290602,190.0
Karl-Marx-Allee-Nord,Entire rental unit,Entire home/apt,1.173665229859642,-0.33430847470792335,0.73012556504314,0.5634887202290602,380.0
Reuterstraße,Private room in rental unit,Private room,-0.6069839950470781,0.6983647374195179,-0.414522901443847,-0.6051692514551075,190.0
Frankfurter Allee Süd FK,Entire rental unit,Entire home/apt,0.7285029236329619,-0.33430847470792335,0.73012556504314,0.5634887202290602,360.0
Brunnenstr. Nord,Private room in rental unit,Private room,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,205.0
Rahnsdorf/Hessenwinkel,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,0.73012556504314,-0.020840265613023688,190.0
Volkspark Wilmersdorf,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,270.0
Tempelhofer Vorstadt,Entire rental unit,Entire home/apt,1.173665229859642,-0.33430847470792335,1.874774031530127,1.7321466919132278,420.0
Tempelhofer Vorstadt,Private room in castle,Private room,-1.0521463012737582,0.6983647374195179,-0.414522901443847,-0.6051692514551075,80.0
Karow,Private room in home,Private room,-1.0521463012737582,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,65.0
Gatow / Kladow,Entire guesthouse,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-1.1894982372971914,155.0
Brunnenstr. Nord,Entire rental unit,Entire home/apt,0.28334061740628186,1.7310379495469592,0.73012556504314,-0.020840265613023688,405.0
Ostpreußendamm,Private room in home,Private room,-1.0521463012737582,0.6983647374195179,-0.414522901443847,-0.6051692514551075,75.0
Prenzlauer Berg Südwest,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,200.0
Karl-Marx-Allee-Nord,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,260.0
Friedrichsfelde Nord,Private room in townhouse,Private room,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,110.0
Ostpreußendamm,Private room in home,Private room,-1.0521463012737582,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,80.0
Helmholtzplatz,Private room in hostel,Private room,-1.0521463012737582,15.155789707203695,-1.559171367930834,-0.6051692514551075,75.0
Grunewald,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,140.0
Regierungsviertel,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,355.0
Reuterstraße,Private room in rental unit,Private room,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,195.0
Brunnenstr. Süd,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,0.73012556504314,0.5634887202290602,220.0
Wedding Zentrum,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,130.0
Tempelhof,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,275.0
Friedrichsfelde Süd,Private room in condo,Private room,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,754.89
Karlshorst,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,0.73012556504314,-0.020840265613023688,250.0
Alexanderplatz,Entire rental unit,Entire home/apt,0.28334061740628186,0.6983647374195179,0.73012556504314,-0.020840265613023688,405.0
Brunnenstr. Süd,Entire rental unit,Entire home/apt,0.7285029236329619,-0.33430847470792335,0.73012556504314,0.5634887202290602,4545.68
Alexanderplatz,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,205.0
Alexanderplatz,Entire condo,Entire home/apt,0.28334061740628186,1.7310379495469592,0.73012556504314,-0.020840265613023688,405.0
Regierungsviertel,Entire rental unit,Entire home/apt,-1.0521463012737582,0.6983647374195179,-1.559171367930834,-0.6051692514551075,90.0
Alexanderplatz,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,2533.0
Friedenau,Entire rental unit,Entire home/apt,0.7285029236329619,-0.33430847470792335,-0.414522901443847,0.5634887202290602,425.0
Halensee,Private room in rental unit,Private room,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,100.0
Neu Lichtenberg,Private room in rental unit,Private room,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,110.0
Kurfürstendamm,Entire rental unit,Entire home/apt,2.0639898423130014,-0.33430847470792335,1.874774031530127,1.1478177060711439,990.0
Tempelhofer Vorstadt,Room in hotel,Hotel room,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,1266.66
Tempelhofer Vorstadt,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,310.0
Moabit West,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,145.0
Schmöckwitz/Karolinenhof/Rauchfangswerder,Houseboat,Entire home/apt,5.6252882921264415,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,35942.13
Reuterstraße,Shared room in hostel,Shared room,0.28334061740628186,-0.33430847470792335,-0.414522901443847,1.1478177060711439,380.0
Schöneberg-Nord,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,145.0
Albrechtstr.,Entire rental unit,Entire home/apt,3.8446390672197217,-0.33430847470792335,3.019422498017114,2.9008046635973956,690.0
Alexanderplatz,Entire loft,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-1.1894982372971914,195.0
Tempelhofer Vorstadt,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,155.0
Tiergarten Süd,Private room in rental unit,Private room,-0.6069839950470781,0.6983647374195179,-0.414522901443847,-0.6051692514551075,140.0
Frankfurter Allee Süd FK,Entire rental unit,Entire home/apt,-0.1618216888203981,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,220.0
Neuköllner Mitte/Zentrum,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-1.559171367930834,-0.6051692514551075,180.0
Neu Lichtenberg,Entire rental unit,Entire home/apt,1.6188275360863218,-0.33430847470792335,1.874774031530127,1.1478177060711439,395.0
Blankenfelde/Niederschönhausen,Entire rental unit,Entire home/apt,1.173665229859642,1.7310379495469592,1.874774031530127,2.9008046635973956,250.0
Schillerpromenade,Private room in rental unit,Private room,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,150.0
Prenzlauer Berg Südwest,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,395.0
Reuterstraße,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,940.72
Südliche Friedrichstadt,Private room in rental unit,Private room,-0.6069839950470781,0.6983647374195179,-0.414522901443847,-0.6051692514551075,140.0
Alexanderplatz,Entire rental unit,Entire home/apt,0.7285029236329619,-0.33430847470792335,-0.414522901443847,1.1478177060711439,500.0
Alexanderplatz,Shared room in hostel,Shared room,1.173665229859642,0.6983647374195179,-0.414522901443847,2.3164756777553115,575.0
Moabit West,Private room in rental unit,Private room,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,150.0
Prenzlauer Berg Südwest,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,0.73012556504314,0.5634887202290602,400.0
Südliche Friedrichstadt,Entire rental unit,Entire home/apt,1.173665229859642,1.7310379495469592,1.874774031530127,0.5634887202290602,385.0
Südliche Friedrichstadt,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,130.0
Neuköllner Mitte/Zentrum,Entire condo,Entire home/apt,-0.1618216888203981,-0.33430847470792335,0.73012556504314,0.5634887202290602,255.0
Prenzlauer Berg Süd,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,180.0
Düsseldorfer Straße,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,-0.414522901443847,-1.1894982372971914,230.0
Friedenau,Room in hotel,Hotel room,0.28334061740628186,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,355.0
Buckow Nord,Private room in rental unit,Private room,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,155.0
südliche Luisenstadt,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,160.0
Grunewald,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,140.0
Moabit West,Private room in condo,Private room,-0.1618216888203981,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,210.0
Volkspark Wilmersdorf,Entire serviced apartment,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,100.0
Brunnenstr. Süd,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,225.0
Neuköllner Mitte/Zentrum,Private room in rental unit,Private room,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,175.0
Brunnenstr. Süd,Entire condo,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,225.0
Otto-Suhr-Allee,Private room in rental unit,Private room,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,1439.99
Marienfelde,Entire rental unit,Entire home/apt,2.0639898423130014,-0.33430847470792335,4.1640709645041,1.1478177060711439,755.0
Alexanderplatz,Entire rental unit,Entire home/apt,-0.1618216888203981,-0.33430847470792335,0.73012556504314,0.5634887202290602,310.0
Reuterstraße,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,190.0
Mariendorf,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,160.0
Schöneberg-Süd,Private room in rental unit,Private room,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,130.0
Brunnenstr. Süd,Entire rental unit,Entire home/apt,1.173665229859642,1.7310379495469592,1.874774031530127,0.5634887202290602,670.0
Reuterstraße,Entire rental unit,Entire home/apt,0.7285029236329619,-0.33430847470792335,0.73012556504314,1.1478177060711439,495.0
Prenzlauer Berg Nordwest,Entire rental unit,Entire home/apt,3.8446390672197217,3.7963843738018417,5.308719430991088,3.4851336494394793,905.0
nördliche Luisenstadt,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,185.0
Alexanderplatz,Entire rental unit,Entire home/apt,-0.1618216888203981,-0.33430847470792335,-0.414522901443847,0.5634887202290602,290.0
Zehlendorf  Nord,Entire home,Entire home/apt,2.0639898423130014,1.7310379495469592,1.874774031530127,1.1478177060711439,645.0
Moabit Ost,Entire rental unit,Entire home/apt,1.173665229859642,-0.33430847470792335,0.73012556504314,1.1478177060711439,395.0
Moabit West,Private room in rental unit,Private room,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,145.0
Hellersdorf-Nord,Private room in rental unit,Private room,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,65.0
Prenzlauer Berg Südwest,Entire vacation home,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,205.0
Weißensee,Private room in rental unit,Private room,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,110.0
Prenzlauer Berg Nordwest,Entire loft,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-1.559171367930834,-0.6051692514551075,155.0
Alexanderplatz,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,405.0
Alexanderplatz,Private room in rental unit,Private room,-0.6069839950470781,1.7310379495469592,-0.414522901443847,-0.6051692514551075,205.0
Frankfurter Allee Süd FK,Private room in home,Private room,-0.1618216888203981,3.7963843738018417,-1.559171367930834,-0.020840265613023688,210.0
Neue Kantstraße,Entire condo,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,1291.66
Niederschöneweide,Room in aparthotel,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-1.559171367930834,-0.6051692514551075,195.0
Rudow,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,90.0
Alexanderplatz,Entire rental unit,Entire home/apt,1.173665229859642,-0.33430847470792335,0.73012556504314,2.3164756777553115,590.0
Moabit West,Private room in rental unit,Private room,-0.6069839950470781,-0.33430847470792335,0.73012556504314,-0.6051692514551075,150.0
Prenzlauer Berg Südwest,Entire rental unit,Entire home/apt,0.28334061740628186,1.7310379495469592,3.019422498017114,1.7321466919132278,410.0
Moabit Ost,Private room in rental unit,Private room,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,894.98
Karl-Marx-Allee-Süd,Private room in rental unit,Private room,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,1219.5
Köllnische Heide,Private room in condo,Private room,-0.1618216888203981,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,150.0
Volkspark Wilmersdorf,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,542.84
Tempelhofer Vorstadt,Entire loft,Entire home/apt,1.173665229859642,-0.33430847470792335,0.73012556504314,-0.020840265613023688,470.0
Otto-Suhr-Allee,Entire serviced apartment,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,160.0
Reuterstraße,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,195.0
Rixdorf,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,260.0
Tempelhofer Vorstadt,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,0.73012556504314,-0.020840265613023688,305.0
Südliche Friedrichstadt,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,-0.414522901443847,0.5634887202290602,270.0
Schillerpromenade,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,150.0
Biesdorf,Entire home,Entire home/apt,2.0639898423130014,1.7310379495469592,1.874774031530127,2.3164756777553115,300.0
südliche Luisenstadt,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,315.0
Prenzlauer Berg Südwest,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-1.559171367930834,-0.6051692514551075,205.0
Frankfurter Allee Süd FK,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-1.559171367930834,-0.6051692514551075,140.0
Reuterstraße,Entire condo,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,200.0
Otto-Suhr-Allee,Room in serviced apartment,Hotel room,-1.0521463012737582,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,80.0
Brunnenstr. Süd,Private room in rental unit,Private room,-1.0521463012737582,1.7310379495469592,-0.414522901443847,-0.6051692514551075,110.0
Tempelhofer Vorstadt,Entire rental unit,Entire home/apt,0.7285029236329619,-0.33430847470792335,0.73012556504314,1.1478177060711439,385.0
Schillerpromenade,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,0.73012556504314,-0.020840265613023688,150.0
Teltower Damm,Private room in home,Private room,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,110.0
Wilhelmstadt,Entire rental unit,Entire home/apt,-0.1618216888203981,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,150.0
Otto-Suhr-Allee,Entire serviced apartment,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,155.0
Lichtenrade,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,185.0
Frankfurter Allee Süd FK,Entire rental unit,Entire home/apt,0.7285029236329619,-0.33430847470792335,0.73012556504314,0.5634887202290602,345.0
Plänterwald,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,185.0
Schöneberg-Nord,Private room in rental unit,Private room,-0.6069839950470781,5.8617307980567235,-0.414522901443847,-0.6051692514551075,140.0
Wedding Zentrum,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,-0.414522901443847,0.5634887202290602,874.8
Prenzlauer Berg Süd,Entire rental unit,Entire home/apt,1.173665229859642,1.7310379495469592,1.874774031530127,2.3164756777553115,580.0
Neue Kantstraße,Entire rental unit,Entire home/apt,-0.1618216888203981,-0.33430847470792335,-0.414522901443847,0.5634887202290602,390.0
Brunnenstr. Süd,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,225.0
Baumschulenweg,Entire rental unit,Entire home/apt,-0.1618216888203981,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,220.0
Frankfurter Allee Süd FK,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,0.73012556504314,-0.020840265613023688,290.0
Frankfurter Allee Nord,Entire rental unit,Entire home/apt,1.173665229859642,1.7310379495469592,1.874774031530127,0.5634887202290602,360.0
Prenzlauer Berg Nord,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,0.73012556504314,0.5634887202290602,275.0
Frankfurter Allee Nord,Entire condo,Entire home/apt,-0.6069839950470781,-0.33430847470792335,0.73012556504314,-0.020840265613023688,772.27
Helmholtzplatz,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,305.0
Karl-Marx-Allee-Süd,Room in hotel,Private room,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,185.0
Karlshorst,Private room in serviced apartment,Private room,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,105.0
Südliche Friedrichstadt,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,270.0
Brunnenstr. Süd,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,215.0
Grünau,Entire rental unit,Entire home/apt,-0.1618216888203981,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,170.0
Prenzlauer Berg Nord,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,0.73012556504314,-0.020840265613023688,1343.02
Südliche Friedrichstadt,Entire rental unit,Entire home/apt,0.28334061740628186,-0.33430847470792335,0.73012556504314,-0.020840265613023688,275.0
Brunnenstr. Süd,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,215.0
Neu Lichtenberg,Entire rental unit,Entire home/apt,0.7285029236329619,-0.33430847470792335,0.73012556504314,0.5634887202290602,275.0
Alexanderplatz,Entire rental unit,Entire home/apt,1.173665229859642,1.7310379495469592,1.874774031530127,0.5634887202290602,600.0
Friedenau,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,170.0
Albrechtstr.,Entire rental unit,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,938.92
Otto-Suhr-Allee,Entire rental unit,Entire home/apt,0.7285029236329619,-0.33430847470792335,-0.414522901443847,-0.020840265613023688,390.0
Karl-Marx-Allee-Süd,Private room in houseboat,Private room,-0.1618216888203981,-0.33430847470792335,-0.414522901443847,-1.1894982372971914,275.0
Neue Kantstraße,Entire condo,Entire home/apt,-0.6069839950470781,-0.33430847470792335,-0.414522901443847,-0.6051692514551075,270.0
